timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:27:36,0,63700,35200,63.7,35.2,OK
2026-08-27 21:27:41,5,68300,35500,68.3,35.5,OK
2026-08-27 21:27:47,10,74100,35500,74.1,35.5,OK
2026-08-27 21:27:52,16,76400,35700,76.4,35.7,OK
