timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:15:46,0,73700,34500,73.7,34.5,OK
2026-08-27 21:15:51,5,83800,34500,83.8,34.5,OK
2026-08-27 21:15:56,10,83400,34700,83.4,34.7,OK
2026-08-27 21:16:01,15,82200,34700,82.2,34.7,OK
