timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:14:02,0,50900,33200,50.9,33.2,OK
2026-08-27 21:14:07,5,81400,33200,81.4,33.2,OK
2026-08-27 21:14:12,10,84900,33500,84.9,33.5,OK
2026-08-27 21:14:17,15,83800,33700,83.8,33.7,OK
