timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:17:43,0,74100,34500,74.1,34.5,OK
2026-08-27 21:17:48,6,83400,35000,83.4,35.0,OK
2026-08-27 21:17:53,11,82600,35200,82.6,35.2,OK
2026-08-27 21:17:58,16,76000,35200,76.0,35.2,OK
