timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:20:33,0,72600,35000,72.6,35.0,OK
2026-08-27 21:20:38,5,84100,35000,84.1,35.0,OK
2026-08-27 21:20:43,10,79900,35700,79.9,35.7,OK
2026-08-27 21:20:48,15,76400,35500,76.4,35.5,OK
