timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:14:35,0,67900,34000,67.9,34.0,OK
2026-08-27 21:14:41,5,80300,34000,80.3,34.0,OK
2026-08-27 21:14:46,11,83400,34200,83.4,34.2,OK
2026-08-27 21:14:51,16,83400,34200,83.4,34.2,OK
