timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 20:46:26,0,61700,36000,61.7,36.0,OK
2026-08-27 20:46:31,5,69100,36500,69.1,36.5,OK
2026-08-27 20:46:35,10,74500,36700,74.5,36.7,OK
2026-08-27 20:46:40,14,78000,36700,78.0,36.7,OK
