timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:22:47,0,65600,35200,65.6,35.2,OK
2026-08-27 21:22:52,6,76400,35200,76.4,35.2,OK
2026-08-27 21:22:57,11,81800,36000,81.8,36.0,OK
