timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:24:45,0,66800,35500,66.8,35.5,OK
2026-08-27 21:24:50,5,76800,35700,76.8,35.7,OK
2026-08-27 21:24:55,10,82200,36000,82.2,36.0,OK
