timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:24:08,0,65600,35200,65.6,35.2,OK
2026-08-27 21:24:13,5,77200,35700,77.2,35.7,OK
2026-08-27 21:24:18,10,82200,36000,82.2,36.0,OK
