timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:21:26,0,79900,35000,79.9,35.0,OK
2026-08-27 21:21:31,5,84500,35500,84.5,35.5,OK
2026-08-27 21:21:37,10,83800,36000,83.8,36.0,OK
