timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:22:02,0,64800,35200,64.8,35.2,OK
2026-08-27 21:22:07,5,76000,35500,76.0,35.5,OK
2026-08-27 21:22:12,10,82600,36000,82.6,36.0,OK
