timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 21:23:24,0,65200,35200,65.2,35.2,OK
2026-08-27 21:23:29,5,75700,35700,75.7,35.7,OK
2026-08-27 21:23:34,10,82200,35700,82.2,35.7,OK
