timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 19:57:20,0,69500,33000,69.5,33.0,OK
2026-08-27 19:57:25,5,80300,33500,80.3,33.5,WARN
2026-08-27 19:57:30,10,84500,33500,84.5,33.5,WARN_HIGH
2026-08-27 19:57:35,15,82200,33700,82.2,33.7,WARN
