timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 20:08:35,0,52500,33500,52.5,33.5,OK
2026-08-27 20:08:40,6,71400,33500,71.4,33.5,OK
2026-08-27 20:08:45,11,73700,33700,73.7,33.7,OK
2026-08-27 20:08:50,16,78000,33700,78.0,33.7,OK
2026-08-27 20:08:55,21,81100,34000,81.1,34.0,WARN
