timestamp,elapsed_s,cpu_max_mc,battery_mc,cpu_max_c,battery_c,status
2026-08-27 19:58:19,0,71800,33200,71.8,33.2,OK
2026-08-27 19:58:24,5,83800,33700,83.8,33.7,WARN_HIGH
2026-08-27 19:58:29,10,84100,34700,84.1,34.7,WARN_HIGH
2026-08-27 19:58:35,15,83000,35200,83.0,35.2,WARN
2026-08-27 19:58:40,21,74500,35200,74.5,35.2,OK
